Results of detector A
particle nr, timestamp, detected, detector angle, spin
733, 1372164357231, true, 0.0, 1
734, 1372164357231, true, 0.0, 1
735, 1372164357231, true, 0.0, 1
736, 1372164357231, true, 67.5, 1
737, 1372164357231, true, 0.0, 1
738, 1372164357231, true, 0.0, 1
739, 1372164357231, true, 0.0, 1
740, 1372164357231, true, 67.5, 1
741, 1372164357231, true, 0.0, 1
742, 1372164357231, true, 0.0, 1
743, 1372164357231, true, 67.5, 1
744, 1372164357231, true, 67.5, 1
745, 1372164357231, true, 0.0, 1
746, 1372164357231, true, 67.5, 1
747, 1372164357231, true, 67.5, 1
748, 1372164357231, true, 0.0, 1
749, 1372164357231, true, 67.5, -1
750, 1372164357231, true, 0.0, 1
751, 1372164357231, true, 67.5, 1
752, 1372164357231, true, 0.0, 1
753, 1372164357231, true, 67.5, 1
754, 1372164357231, true, 67.5, 1
755, 1372164357231, true, 0.0, 1
756, 1372164357231, true, 67.5, -1
757, 1372164357231, true, 67.5, 1
758, 1372164357231, true, 67.5, 1
759, 1372164357231, true, 67.5, -1
760, 1372164357231, true, 0.0, 1
761, 1372164357231, true, 67.5, -1
762, 1372164357231, true, 67.5, -1
763, 1372164357231, true, 0.0, 1
764, 1372164357231, true, 67.5, 1
765, 1372164357231, true, 0.0, 1
766, 1372164357231, true, 0.0, 1
767, 1372164357231, true, 0.0, 1
768, 1372164357231, true, 67.5, -1
769, 1372164357231, true, 67.5, 1
770, 1372164357231, true, 0.0, 1
771, 1372164357231, true, 67.5, 1
772, 1372164357231, true, 0.0, 1
773, 1372164357231, true, 67.5, 1
774, 1372164357231, true, 0.0, 1
775, 1372164357231, true, 67.5, -1
776, 1372164357231, true, 0.0, 1
777, 1372164357231, true, 0.0, 1
778, 1372164357231, true, 0.0, 1
779, 1372164357231, true, 0.0, 1
780, 1372164357231, true, 67.5, -1
781, 1372164357231, true, 0.0, 1
782, 1372164357231, true, 0.0, 1
783, 1372164357231, true, 67.5, -1
784, 1372164357231, true, 0.0, 1
785, 1372164357231, true, 67.5, -1
786, 1372164357231, true, 67.5, -1
787, 1372164357231, true, 67.5, 1
788, 1372164357231, true, 0.0, 1
789, 1372164357231, true, 0.0, 1
790, 1372164357231, true, 67.5, -1
791, 1372164357231, true, 0.0, 1
792, 1372164357231, true, 0.0, 1
793, 1372164357231, true, 0.0, 1
794, 1372164357231, true, 0.0, 1
795, 1372164357231, true, 67.5, 1
796, 1372164357231, true, 67.5, -1
797, 1372164357231, true, 67.5, 1
798, 1372164357231, true, 67.5, 1
799, 1372164357231, true, 0.0, 1
800, 1372164357231, true, 67.5, 1
